id_rank,CREDIT_FLAG,AGE,mobile_fixed_days,adr_stability_days,consume_steady_byxs_1y,use_mobile_2_cnt_1y,activity_area_stability,last_1y_total_active_biz_cnt,have_car_flag,have_fang_flag,last_6m_avg_asset_total,last_3m_avg_asset_total,last_1m_avg_asset_total,last_1y_avg_asset_total,tot_pay_amt_6m,tot_pay_amt_3m,tot_pay_amt_1m,ebill_pay_amt_6m,ebill_pay_amt_3m,ebill_pay_amt_1m,avg_puc_sdm_last_1y,xfdc_index,pre_1y_pay_cnt,pre_1y_pay_amount,auth_fin_last_1m_cnt,auth_fin_last_3m_cnt,auth_fin_last_6m_cnt,credit_pay_amt_1m,credit_pay_amt_3m,credit_pay_amt_6m,credit_pay_amt_1y,credit_pay_months_1y,credit_total_pay_months,credit_duration,positive_biz_cnt_1y,ovd_order_cnt_1m,ovd_order_amt_1m,ovd_order_cnt_3m,ovd_order_amt_3m,ovd_order_cnt_6m,ovd_order_amt_6m,ovd_order_cnt_12m,ovd_order_amt_12m,ovd_order_c0t_3m_m1_status,ovd_order_c0t_6m_m1_status,ovd_order_c0t_12m_m1_status,ovd_order_c0t_12m_m3_status,ovd_order_c0t_12m_m6_status,ovd_order_c0t_21_m3_status,ovd_order_c0t_21_m6_status,ovd_order_c0t_51_m3_status,ovd_order_c0t_51_m6_status,relevant_stability,sns_pii
10033,1,29,9,7,2,2,5,7,2,2,7,8,8,7,8,8,7,10,10,10,4,5,9,9,1,1,2,6,7,7,6,10,10,9,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,9
10617,1,61,6,10,9,2,4,10,2,2,15,15,15,15,12,14,9,10,10,12,2,9,1,1,1,2,2,1,1,1,3,4,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,6
11269,1,28,2,4,7,1,2,2,1,1,1,1,1,1,2,2,1,2,2,1,1,2,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1
13848,1,33,5,8,6,1,2,8,1,2,6,3,3,6,8,8,7,10,10,5,1,7,5,5,1,1,2,1,6,5,6,8,7,9,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,8
13895,1,32,1,5,5,2,4,6,2,2,2,2,2,2,2,2,1,4,2,1,4,4,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,6
14070,1,33,4,1,10,1,1,5,1,2,8,8,8,9,2,3,5,2,1,1,1,2,3,2,1,1,1,4,3,2,2,2,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,2
174,1,22,5,7,8,2,3,8,1,1,7,7,7,6,2,3,4,4,4,5,1,8,3,2,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4
18860,1,29,8,7,9,2,4,9,1,1,9,8,9,9,6,6,8,4,4,5,1,4,8,8,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,7
370,-1,23,3,2,10,1,4,7,1,1,2,2,1,2,4,6,7,4,6,5,1,3,5,4,2,3,3,1,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,5
1164,1,24,10,3,2,2,2,5,1,1,3,2,3,3,3,4,5,6,7,8,1,3,10,10,1,2,3,1,2,2,2,2,3,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,3
1825,1,24,2,4,6,2,4,6,2,1,8,8,3,9,8,9,9,9,10,11,1,5,3,3,1,1,1,10,9,9,8,10,8,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4
2220,1,25,6,4,2,1,3,8,1,1,4,5,6,4,5,6,4,6,7,7,4,3,9,9,2,2,2,4,4,4,4,10,9,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,5
2330,1,23,7,5,4,1,2,7,2,1,3,2,2,3,3,3,5,3,3,5,1,4,9,6,1,3,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,3
23222,-1,34,2,2,8,2,4,4,1,2,2,2,1,2,2,2,2,2,2,2,1,2,3,2,1,3,3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,2,2
4061,1,28,3,2,3,1,2,6,1,1,6,7,6,6,10,10,10,4,4,5,1,6,8,10,1,1,2,6,7,8,8,10,6,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,7
4132,1,26,3,9,7,2,5,9,2,1,7,5,2,6,10,10,11,10,10,10,1,7,9,8,2,2,3,3,3,3,3,9,8,4,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,5
4345,1,24,7,5,2,2,6,8,1,1,7,8,9,7,4,4,4,5,6,4,1,5,8,8,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,9
4684,1,22,4,2,6,2,7,6,1,1,6,6,7,6,7,7,8,6,3,4,1,2,10,10,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,6
24637,-1,28,5,7,3,1,2,6,2,2,2,3,2,2,4,4,4,7,6,4,1,9,1,1,1,3,4,1,1,1,1,1,1,2,1,2,4,3,6,4,8,4,8,1,1,1,0,0,0,0,0,0,4,5
24847,-1,37,5,4,7,1,2,10,2,2,4,4,1,6,10,10,6,10,10,7,1,10,10,10,1,2,3,1,6,6,6,8,8,5,1,6,7,7,11,7,11,7,11,1,1,1,0,0,0,0,0,0,5,8
5485,1,31,10,5,5,1,4,7,2,2,6,6,5,8,9,10,9,11,12,13,4,10,4,8,1,1,1,7,9,8,7,7,8,5,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9
5818,1,54,9,3,8,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
6869,1,30,5,4,8,1,2,4,1,2,1,1,1,2,3,3,3,5,5,5,3,8,7,8,1,2,2,1,1,1,2,2,2,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2
8671,1,32,3,10,4,2,4,7,2,2,4,3,3,4,7,7,8,9,10,9,1,7,5,6,2,2,2,1,1,2,2,2,4,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,9
9030,1,36,10,10,2,4,4,9,1,2,2,3,3,7,15,15,15,14,15,15,6,10,8,10,1,1,2,3,3,2,5,6,9,9,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,9
9044,1,35,5,4,9,2,7,6,1,2,3,4,2,3,4,5,3,7,8,5,1,3,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,3
10171,1,30,9,7,9,2,2,3,2,2,2,2,2,2,3,3,4,5,5,6,1,5,1,1,1,1,1,1,1,1,1,1,8,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1
14269,1,23,3,3,8,1,4,10,1,1,7,7,4,7,6,5,7,4,5,7,1,2,10,7,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,9
15714,1,26,3,5,7,2,8,4,1,1,4,4,5,4,3,3,5,5,4,4,1,2,10,5,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,2
15870,1,32,5,6,2,1,10,8,2,1,11,11,12,11,9,9,10,10,10,11,1,10,10,10,1,1,1,1,4,5,5,6,8,7,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,9
17124,1,25,3,9,7,1,5,5,2,1,5,4,3,4,6,6,6,7,8,6,1,7,4,4,1,1,1,1,1,1,1,1,1,7,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,3
17864,1,36,2,2,7,1,2,3,2,2,11,11,11,5,9,10,6,7,9,9,1,6,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,7
19248,1,27,3,5,4,2,4,8,1,2,9,8,6,10,5,4,5,8,7,8,2,7,2,2,1,1,1,4,4,4,4,10,8,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,6
21013,-1,40,2,5,10,2,4,3,1,2,1,1,1,1,2,3,5,2,2,3,1,6,5,4,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,2
22595,-1,30,8,10,8,3,7,8,2,2,6,7,7,6,5,5,7,8,9,10,3,9,5,6,3,3,3,1,1,1,1,1,4,10,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,7
23427,-1,26,7,5,8,1,4,9,1,1,5,5,4,4,8,9,8,8,9,10,1,3,5,5,3,4,4,4,6,6,6,10,9,7,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,6
3839,1,28,4,3,5,1,2,5,1,1,5,4,5,5,5,5,6,3,2,3,1,2,5,6,2,2,2,1,1,1,1,1,4,7,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2
23712,-1,29,2,2,8,2,2,10,1,2,4,4,4,4,4,6,7,5,7,3,1,8,5,4,3,4,5,2,3,3,3,6,5,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9
23908,-1,30,2,1,9,1,1,3,1,2,3,2,1,3,3,2,1,4,3,1,1,3,3,3,1,1,1,1,1,1,1,1,1,2,1,2,2,3,4,3,4,3,4,1,1,1,0,0,0,0,0,0,2,3
23922,-1,29,3,4,9,1,7,8,2,2,2,2,3,2,3,3,4,5,4,7,4,5,3,2,1,2,3,2,2,2,2,3,6,5,1,1,1,1,1,4,8,4,8,0,1,1,0,0,0,0,0,0,2,8
24003,-1,27,3,10,10,3,2,8,2,2,4,4,2,5,7,5,4,10,9,7,1,10,4,5,1,2,2,1,1,2,2,2,2,5,1,3,8,4,9,4,9,4,9,1,1,1,0,0,0,0,0,0,8,4
4698,1,22,6,4,5,2,3,5,1,1,6,7,7,7,8,8,7,2,3,5,1,2,3,3,1,2,2,5,5,5,4,8,5,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,5
5165,1,32,5,7,10,1,7,5,2,2,2,2,2,2,8,9,7,6,4,6,1,3,7,7,1,1,1,5,8,6,5,6,6,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,5
6376,1,33,10,9,7,1,2,5,1,2,3,2,2,8,2,2,2,4,4,3,2,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,1
6943,1,34,10,10,9,1,5,10,2,2,7,8,6,7,3,4,4,5,6,7,3,7,3,7,2,2,2,6,4,3,3,5,6,9,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,8
8090,1,32,10,8,7,1,3,6,2,2,3,3,3,3,2,2,2,3,3,3,4,5,2,2,1,1,1,1,1,1,1,1,2,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,5
13052,1,30,10,8,10,1,7,9,2,2,14,15,15,13,8,5,5,8,8,9,3,3,2,3,1,1,1,4,3,4,3,9,6,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,8
14356,1,32,3,2,8,3,4,5,2,2,2,2,2,2,5,7,9,5,6,8,1,2,9,7,3,3,3,1,1,1,1,1,1,5,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,4
14831,1,34,9,4,7,2,3,7,2,2,10,11,11,10,7,9,11,6,5,7,1,5,7,8,1,1,1,3,4,4,3,6,5,8,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9
17450,1,26,4,4,10,2,2,5,1,2,5,6,6,5,2,3,4,2,2,1,1,3,5,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2
17932,1,36,9,5,7,3,2,5,2,2,5,4,4,4,9,9,9,5,6,9,1,10,7,8,1,2,2,3,2,3,3,6,9,10,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,7
18194,1,35,10,9,4,1,4,8,2,2,8,7,6,9,10,9,8,4,5,5,2,2,6,6,1,1,1,7,5,4,4,10,8,8,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,9
18823,1,40,10,10,6,2,4,5,2,2,7,5,6,8,9,9,9,9,9,7,1,3,5,3,1,1,1,1,1,1,1,1,4,10,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,6
19123,1,26,6,6,3,3,9,10,2,1,9,10,10,9,7,7,6,10,10,9,2,4,10,9,2,3,3,2,2,2,2,5,6,10,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,9
19891,1,29,3,7,3,2,2,4,2,2,2,2,2,2,4,4,5,7,8,9,1,7,9,10,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,2
20755,-1,43,2,2,9,3,4,3,1,2,2,2,2,2,2,2,4,5,4,6,1,4,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,5,2,5,0,1,1,1,0,1,0,1,0,4,1
21277,-1,25,7,4,10,2,5,6,1,1,2,3,3,2,8,9,7,3,2,3,1,10,6,7,4,5,5,4,3,4,3,5,4,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2
977,1,26,10,8,9,1,2,4,1,1,10,10,10,9,4,5,4,6,8,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,3
21784,-1,26,5,2,9,2,3,10,1,1,8,8,9,8,12,10,14,10,10,11,1,6,8,8,1,1,2,6,4,6,5,7,6,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,9
2055,1,20,2,2,5,2,9,5,1,1,1,4,4,3,3,4,5,5,6,8,1,3,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,2
22155,-1,40,2,2,5,3,2,6,2,2,2,2,1,3,4,3,4,7,6,6,4,8,8,9,2,3,4,1,1,2,2,2,2,3,1,2,4,2,4,2,4,2,4,1,1,1,0,0,0,0,0,0,3,4
3001,1,31,6,4,7,2,4,10,2,2,4,4,5,4,9,10,9,13,13,13,1,5,5,7,2,3,3,6,6,7,6,9,7,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,7
3983,1,21,3,4,7,2,2,5,1,1,4,4,3,6,2,2,3,3,3,3,1,2,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,4
4051,1,21,2,3,7,3,5,5,1,1,5,6,7,4,3,3,4,4,4,5,1,4,7,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,2
25467,-1,31,2,4,5,3,2,10,2,2,3,2,2,5,8,8,7,5,6,2,1,6,6,5,1,2,4,3,3,3,3,6,5,3,1,2,3,2,3,2,3,2,3,1,1,1,0,0,0,0,0,0,7,5
7660,1,37,9,8,10,1,3,8,2,2,1,1,1,9,2,2,3,4,3,4,4,7,3,3,1,1,1,4,4,4,5,10,7,8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,8
8646,1,34,5,10,10,1,3,7,2,2,9,9,9,10,7,6,7,8,9,9,1,5,6,7,1,2,2,6,5,5,6,10,8,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,7
20461,-1,30,8,6,8,2,6,8,2,2,2,2,1,3,10,9,7,9,10,4,1,2,5,4,1,1,2,2,4,3,4,6,6,10,1,2,9,2,9,2,9,2,9,1,1,1,0,0,0,0,0,0,9,7
9603,1,23,3,1,9,2,1,6,1,1,4,4,2,5,2,2,2,2,2,2,5,10,2,2,2,3,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,3
9855,1,26,5,3,6,2,4,7,1,1,5,5,2,6,7,8,9,9,9,9,3,6,7,9,1,1,2,3,3,3,3,8,7,7,1,2,3,2,3,4,4,4,4,1,1,1,0,0,0,0,0,0,9,5
10929,1,32,10,2,4,1,2,9,1,2,9,9,8,9,5,5,4,3,3,3,1,7,3,4,1,1,2,4,3,4,3,10,10,10,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,6
11330,1,30,9,2,6,1,2,8,1,1,5,5,1,10,8,9,11,2,2,2,2,10,2,2,1,2,3,10,10,9,7,10,9,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,8
12798,1,35,10,10,6,1,3,9,2,2,10,10,10,12,8,9,10,8,9,10,1,4,2,2,1,1,1,5,4,3,2,2,4,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,7
14875,1,30,3,2,7,2,4,8,2,2,6,5,4,5,7,7,7,10,9,9,1,2,7,6,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,2,3,2,3,1,1,1,0,0,0,0,0,0,8,8
16512,1,26,2,2,5,2,4,6,1,1,4,4,5,4,7,7,7,5,7,8,1,8,6,6,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,3
17308,1,34,3,8,7,1,2,6,2,2,4,4,4,4,2,2,3,3,3,5,1,3,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
18080,1,45,9,9,8,2,9,6,2,2,7,7,6,8,4,3,3,4,4,4,1,2,3,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,5
18287,1,42,9,9,3,1,4,5,2,2,9,9,9,9,3,3,4,6,6,7,1,5,8,7,1,1,1,1,1,1,1,1,1,5,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2
19673,1,28,8,10,8,1,2,6,2,1,9,9,5,9,6,4,5,6,7,8,1,5,4,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,3
21172,-1,29,2,1,10,2,1,6,1,1,2,2,3,2,2,2,4,2,2,4,1,2,2,2,1,1,2,1,2,2,2,4,4,3,1,1,1,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,6,2
710,1,25,10,4,8,1,3,7,1,1,3,3,4,4,6,7,6,10,10,9,1,6,8,7,2,2,2,4,5,4,4,10,6,5,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,3
21974,-1,20,6,4,9,2,2,8,1,1,4,3,3,3,9,9,9,6,4,5,1,3,7,6,4,4,5,3,2,2,2,3,4,3,1,2,3,2,3,2,3,2,3,1,1,1,0,0,0,0,0,0,4,9
22028,-1,29,5,4,3,2,6,9,2,2,7,7,7,7,10,10,10,9,6,6,2,10,6,5,1,2,3,4,6,7,7,10,10,9,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,8
3015,1,26,10,9,8,2,2,5,1,1,2,3,2,2,6,7,6,4,6,5,1,7,2,4,3,3,3,3,2,2,2,2,3,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,4
4477,1,30,4,4,4,2,5,9,1,1,4,4,2,5,7,8,8,3,2,1,1,2,8,4,1,1,1,7,6,5,4,8,6,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,5
4588,1,23,3,2,9,1,4,6,1,1,4,5,5,4,5,5,7,3,3,5,1,2,10,9,2,2,3,1,2,2,2,5,4,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,5
25220,-1,35,10,2,9,2,4,6,1,2,3,4,2,3,4,5,4,3,3,3,1,2,3,2,2,3,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,2
25351,-1,31,8,6,7,1,3,10,2,2,4,2,2,6,3,3,3,7,5,4,4,7,6,7,3,4,4,2,2,2,4,7,9,8,1,6,15,7,15,7,15,8,15,1,1,1,1,0,1,0,1,0,2,5
9456,1,38,6,10,4,2,3,10,2,2,9,7,8,9,6,5,7,8,8,10,1,8,4,7,2,3,3,2,3,4,4,9,10,10,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,9
11677,1,25,5,3,4,2,5,10,1,1,8,8,8,8,3,3,4,5,4,4,1,6,5,4,2,3,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,7
11783,1,27,5,9,3,1,3,5,2,1,2,2,2,6,4,4,4,6,6,6,1,4,10,9,2,2,2,3,3,3,3,9,9,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,8
11952,1,27,10,7,4,1,4,6,2,1,2,2,2,2,4,3,3,5,5,6,1,5,10,8,1,1,2,3,4,4,4,10,8,9,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,4
14975,1,28,10,8,5,1,4,9,2,2,3,3,4,7,5,6,6,7,7,9,4,2,5,6,1,2,3,4,4,4,5,10,10,10,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,7
15476,1,29,4,1,10,1,1,5,1,1,3,4,3,4,8,9,8,2,2,3,1,10,5,6,1,1,1,4,3,3,3,6,4,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,7
16278,1,24,3,4,3,2,5,3,1,1,2,2,2,2,2,2,2,3,3,3,1,8,7,8,1,2,2,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,1
16293,1,29,7,5,6,2,3,10,1,1,8,8,8,8,3,5,3,2,2,3,1,8,6,6,1,2,3,4,4,4,3,10,6,4,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,7
16580,1,34,3,2,2,1,2,4,1,1,3,2,2,3,3,3,2,4,4,3,1,10,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,1
17266,1,27,5,1,10,1,3,7,2,2,10,10,8,11,8,9,3,6,6,5,1,9,6,5,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,3
20693,-1,31,2,1,10,1,1,5,1,2,2,2,2,2,5,2,3,3,3,5,2,10,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2
19648,1,26,2,8,10,2,3,6,2,1,7,5,5,8,6,7,8,6,5,7,1,3,5,4,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,7
19941,1,27,8,6,8,2,3,3,2,2,2,2,2,2,2,2,3,2,2,5,1,5,3,3,1,1,1,1,1,1,1,1,2,8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,3
20269,1,28,10,7,3,2,3,7,2,2,7,6,7,9,9,7,7,6,7,8,1,9,9,10,2,2,2,4,6,5,6,9,9,6,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,5
21499,-1,30,4,2,10,4,2,7,2,2,4,5,1,4,9,10,1,5,8,1,1,2,7,4,1,2,2,1,1,1,2,3,4,8,1,1,1,3,8,5,8,5,8,1,1,1,1,0,1,0,1,0,5,8
1848,1,27,9,2,8,1,3,7,1,1,4,5,4,5,3,4,5,3,3,4,4,9,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,5
21967,-1,34,6,5,3,1,6,7,1,2,7,6,3,6,9,8,9,9,8,9,3,9,9,9,2,2,3,5,6,7,7,10,9,6,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,7
3718,1,25,9,7,2,2,3,9,1,1,3,2,3,4,9,9,9,5,6,6,4,2,9,8,1,1,2,4,4,4,4,7,7,5,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,9
23552,-1,30,2,4,10,2,3,4,1,1,2,1,1,3,2,2,1,2,2,1,1,9,4,5,1,1,1,1,1,1,1,1,3,8,1,2,2,4,4,5,4,5,4,1,1,1,1,0,1,0,1,0,8,3
23575,-1,26,2,4,8,1,2,6,1,2,3,4,4,3,7,8,7,3,3,2,1,2,4,3,1,3,3,1,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,7
4033,1,25,5,4,8,2,7,5,1,1,4,4,5,4,7,7,9,3,3,5,1,3,10,6,1,1,1,4,7,6,5,6,7,6,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,4
24034,-1,31,3,2,8,1,3,8,1,2,4,2,2,3,8,9,9,3,3,3,1,2,7,5,1,2,2,3,3,3,2,8,6,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,4
4446,1,27,5,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1
25608,-1,30,4,2,8,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2,1,2,10,7,2,2,3,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,1
5960,1,53,5,4,6,1,3,3,2,2,10,10,10,10,6,7,8,10,10,11,1,5,2,2,1,2,2,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9
7763,1,28,10,10,5,2,7,6,2,1,4,5,4,4,5,5,5,8,7,7,2,6,5,6,2,2,2,1,3,3,2,3,6,9,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,8
8372,1,26,6,7,7,1,10,10,2,2,6,6,2,8,8,9,7,5,5,6,4,5,6,8,1,1,1,2,2,2,2,7,6,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,9
8882,1,31,5,8,4,1,3,9,2,2,6,6,6,6,7,6,6,10,8,9,1,9,7,8,3,3,4,8,7,6,7,9,6,9,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,5
9618,1,42,4,5,10,1,6,4,2,2,11,11,12,11,6,4,4,6,5,6,1,2,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,2
10024,1,31,7,4,10,1,4,10,2,1,5,5,5,5,8,9,9,7,6,6,1,6,5,4,4,4,5,4,6,5,4,7,6,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,7
10789,1,34,10,8,3,1,3,7,2,2,6,3,2,8,4,5,6,5,5,5,2,10,7,8,1,3,3,3,3,4,4,10,8,8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,5
