id_rank,CREDIT_FLAG,AGE,adr_stability_days,consume_steady_byxs_1y,last_1y_total_active_biz_cnt,last_6m_avg_asset_total,last_3m_avg_asset_total,last_1m_avg_asset_total,last_1y_avg_asset_total,tot_pay_amt_6m,tot_pay_amt_3m,tot_pay_amt_1m,ebill_pay_amt_6m,ebill_pay_amt_3m,ebill_pay_amt_1m,xfdc_index,pre_1y_pay_cnt,pre_1y_pay_amount,auth_fin_last_1m_cnt,auth_fin_last_3m_cnt,auth_fin_last_6m_cnt,credit_pay_amt_1m,credit_pay_amt_3m,credit_pay_amt_6m,credit_pay_amt_1y,credit_pay_months_1y,credit_total_pay_months,credit_duration,relevant_stability,sns_pii,use_mobile_2_cnt_1y,activity_area_stability,positive_biz_cnt_1y
8276,1,29,4,4,5,3,4,2,3,3,4,5,6,7,8,6,1,1,1,1,3,1,1,1,1,1,2,5,3,1,2,3,1
8422,1,39,4,4,4,2,2,2,2,2,2,3,3,3,4,4,4,4,1,1,2,3,3,2,2,4,4,6,8,1,2,6,2
9530,1,32,7,7,7,14,15,15,12,4,4,4,6,5,6,5,2,2,1,1,1,10,8,8,8,10,9,10,3,5,2,2,3
12297,1,34,8,7,6,8,8,8,8,3,3,5,3,2,2,7,8,8,2,2,2,4,4,3,4,9,6,7,7,8,1,2,1
14175,1,26,6,8,3,2,1,1,2,2,2,2,3,3,2,3,3,2,1,1,1,1,1,1,1,1,1,1,7,2,1,3,1
15507,1,46,7,9,5,3,3,4,3,4,5,5,4,5,7,5,3,3,1,1,1,1,1,1,1,1,2,7,5,3,2,3,1
15589,1,34,2,10,6,2,2,2,2,4,6,8,2,2,2,5,2,2,1,1,1,1,1,1,1,1,1,1,9,2,1,3,1
16493,1,29,8,8,7,15,15,15,15,4,5,6,7,8,9,6,4,5,1,1,1,1,1,1,1,1,1,1,2,9,1,4,3
16664,1,30,4,2,9,7,7,7,7,9,9,9,3,2,4,10,6,7,1,1,1,1,1,1,1,1,1,1,9,8,3,10,1
17478,1,26,5,9,6,9,9,9,9,3,3,4,6,5,5,9,3,3,2,2,2,1,1,1,1,1,1,1,6,3,2,2,1
18113,1,28,3,7,7,9,9,8,10,5,6,5,6,6,8,10,4,4,1,1,2,1,1,1,2,2,2,1,7,6,2,5,2
20684,0,34,7,7,9,2,2,1,4,8,8,8,9,9,7,10,9,10,2,3,3,6,6,6,6,9,9,7,6,7,2,2,2
19746,1,32,4,6,5,2,3,3,2,2,3,4,4,5,7,3,3,3,1,2,3,1,1,1,1,1,4,7,5,4,2,3,1
373,1,20,3,3,3,2,2,2,2,2,2,2,2,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1
21396,0,34,3,10,9,2,2,2,2,10,11,10,14,15,14,1,2,3,1,3,4,4,3,3,3,6,5,3,3,5,1,2,2
1665,1,27,6,3,7,6,6,5,5,3,4,4,4,4,4,4,6,4,2,2,2,4,4,4,3,10,7,7,7,2,1,2,2
2373,1,25,1,9,5,5,5,4,1,4,6,9,2,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1
3051,1,30,2,7,10,5,4,4,5,9,10,11,6,4,4,10,6,7,3,4,4,4,4,4,4,10,8,4,4,7,1,3,1
3156,1,22,2,9,9,7,7,6,7,6,4,6,6,8,9,3,4,4,3,3,3,1,1,1,1,1,1,1,8,3,1,4,3
3422,1,22,4,10,6,4,5,6,4,5,6,8,5,7,8,3,4,3,2,2,2,1,1,1,1,1,1,1,8,5,1,3,1
3706,1,33,2,7,5,7,7,6,9,3,5,6,6,8,9,9,3,3,1,1,1,1,1,1,1,1,1,3,2,2,2,3,1
25302,0,30,7,8,9,4,2,1,4,5,6,7,8,8,10,5,6,4,1,1,2,6,4,3,3,5,9,10,9,5,1,4,2
25451,0,31,8,5,10,9,7,6,10,12,14,15,13,15,15,9,8,10,4,4,4,3,4,4,4,8,9,8,3,9,3,2,2
7263,1,27,7,6,7,2,2,2,2,6,7,9,9,10,11,7,9,8,1,1,3,3,3,3,4,7,6,3,9,3,1,2,2
7412,1,29,5,7,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,2,1
7855,1,46,9,4,4,9,9,9,9,4,5,5,8,9,8,7,3,3,1,1,1,1,1,1,1,1,1,1,4,5,1,4,2
9358,1,30,8,5,4,2,2,2,3,5,5,6,7,8,9,4,5,4,2,2,3,1,1,1,1,1,1,1,8,3,1,3,3
11324,1,31,2,10,7,12,13,12,13,9,10,15,5,7,8,6,7,6,2,2,2,6,4,4,4,9,9,10,3,4,2,6,1
11504,1,23,4,8,6,4,3,2,3,2,2,3,2,2,4,5,3,3,1,2,2,1,1,1,1,1,1,1,7,3,2,2,1
12053,1,37,3,6,3,2,2,2,3,2,2,2,4,3,4,2,3,3,1,1,1,1,1,1,1,1,1,1,5,1,1,3,1
12762,1,32,4,5,6,6,6,6,6,5,6,7,7,8,8,5,9,7,1,1,1,1,2,2,2,5,4,1,5,3,2,3,1
14673,1,26,3,6,10,9,9,9,9,15,15,14,15,15,14,6,4,4,2,2,2,10,10,9,7,8,5,3,8,9,4,8,2
15722,1,31,9,3,6,3,3,4,2,3,4,4,6,7,7,6,4,5,1,1,2,1,1,1,1,1,2,6,6,2,2,5,2
16000,1,34,9,9,8,9,9,9,10,8,8,9,9,10,12,10,5,8,1,1,2,1,1,4,4,6,7,8,6,5,1,3,3
17099,1,31,5,3,10,7,4,3,7,8,7,6,10,7,4,8,10,9,3,3,3,1,1,2,2,2,2,7,7,5,2,4,5
17331,1,29,6,2,3,8,8,9,2,3,4,5,6,8,9,2,7,5,1,2,2,1,1,1,1,1,1,1,6,1,2,3,1
18106,1,40,9,7,4,7,7,8,9,2,2,2,3,3,3,3,3,3,1,2,2,1,1,1,1,1,1,1,1,1,2,3,1
19393,1,24,2,8,5,7,7,2,6,6,6,2,2,2,3,3,3,3,1,1,2,1,1,1,1,1,1,1,4,4,1,3,1
21115,0,29,7,6,9,2,2,3,3,6,6,8,6,4,6,3,8,5,2,3,4,1,2,2,3,7,6,6,9,7,2,4,1
1262,1,25,8,8,6,2,3,3,3,5,5,8,8,7,9,7,5,5,2,2,2,1,1,1,1,1,1,1,9,2,2,5,1
1323,1,27,5,9,5,5,5,5,5,5,6,5,8,7,8,2,9,8,2,2,3,4,3,2,2,3,5,8,7,3,1,2,1
21720,0,37,1,7,5,1,1,2,1,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21942,0,34,6,8,7,3,2,2,3,3,5,7,6,8,10,3,2,2,3,3,3,1,2,2,2,1,2,2,5,2,2,2,1
21999,0,31,10,7,8,3,2,2,3,9,10,11,9,8,8,7,6,6,4,4,5,8,6,6,5,10,9,9,6,6,2,5,1
2626,1,21,3,6,7,6,6,5,6,6,6,7,6,6,7,8,8,7,2,2,2,3,3,3,3,8,5,3,9,4,1,3,1
22344,0,27,1,3,3,2,2,1,2,4,3,4,2,2,1,9,6,6,2,2,2,1,1,1,1,1,1,1,5,2,1,1,1
23101,0,39,1,8,9,4,5,3,4,9,10,7,8,10,9,10,3,7,2,4,4,1,1,1,2,2,2,3,7,7,1,1,1
23715,0,27,2,4,8,8,8,7,8,9,10,9,8,9,6,6,7,8,1,2,2,5,4,4,3,6,4,3,7,7,2,2,1
4135,1,23,2,6,5,3,3,3,4,10,10,9,3,4,3,3,9,8,1,1,1,3,3,3,3,7,5,3,9,6,2,2,1
4810,1,43,8,10,6,3,2,2,4,7,8,5,2,2,2,7,4,6,1,1,3,4,7,5,4,6,5,3,2,7,1,2,1
25377,0,28,3,10,7,2,2,1,2,7,4,2,7,4,2,7,8,9,1,1,3,1,1,1,1,1,2,4,6,5,1,2,1
5392,1,45,7,9,4,2,2,2,2,2,2,3,3,3,4,8,7,7,1,1,1,1,1,2,2,5,4,3,2,1,2,2,1
5912,1,31,7,2,9,6,6,5,6,9,9,10,10,10,11,10,8,8,1,3,4,6,7,8,9,10,7,9,7,7,1,3,2
6462,1,25,7,9,10,6,6,7,5,15,15,10,10,10,10,6,7,7,1,2,2,6,6,6,6,10,9,5,7,9,3,10,2
10101,1,26,10,5,9,7,7,8,7,4,5,5,4,6,7,5,4,5,1,1,1,6,5,4,5,10,8,6,4,7,2,5,1
10322,1,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10603,1,28,1,5,3,5,6,6,5,5,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1
10926,1,34,9,6,6,3,4,4,5,7,7,8,6,7,8,7,5,5,2,2,2,7,6,4,4,6,5,2,4,4,1,3,1
11383,1,28,4,4,5,2,2,2,3,6,6,6,5,5,6,7,6,7,1,1,1,1,1,1,1,1,1,1,8,3,1,5,2
14111,1,34,8,10,4,1,1,1,9,2,2,1,2,2,1,4,3,3,1,2,2,1,1,1,1,1,1,1,2,8,1,3,1
14286,1,31,3,10,7,6,6,7,6,4,5,4,4,6,6,7,5,4,1,2,2,1,1,1,1,1,1,1,9,4,1,3,2
15920,1,27,5,9,3,3,2,3,3,2,2,2,3,3,3,2,4,3,1,1,1,1,1,1,1,1,1,1,5,2,2,3,1
17260,1,28,9,9,5,5,2,2,4,2,2,2,2,2,2,5,3,4,1,2,2,1,1,1,1,1,1,1,9,2,1,3,2
18958,1,32,10,7,7,5,4,1,5,10,10,10,14,14,14,9,3,2,2,3,4,1,1,2,2,3,4,8,7,2,2,3,2
19322,1,30,10,6,10,6,5,5,10,6,6,6,8,8,9,8,5,7,1,1,1,4,4,4,5,10,9,6,3,9,1,5,3
21930,0,37,4,10,9,3,2,2,2,9,9,8,7,7,5,6,9,9,3,5,5,1,2,2,2,5,4,2,6,5,1,2,1
22633,0,33,4,9,8,5,5,4,5,9,8,8,7,8,9,4,5,4,1,1,3,1,3,2,7,5,4,5,2,9,2,5,3
3104,1,19,2,9,6,8,8,8,8,3,4,4,4,5,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,4,2,8,1
22697,0,41,7,9,7,8,8,4,9,9,9,4,4,4,7,3,4,5,1,1,1,1,2,2,2,5,4,6,6,6,2,4,2
3126,1,26,7,8,6,9,9,9,8,4,5,7,5,6,8,2,1,1,1,1,2,1,1,1,1,1,1,1,6,3,1,4,2
23431,0,38,3,8,10,2,1,1,3,6,4,6,6,3,3,5,10,10,1,3,4,1,1,2,4,4,5,4,8,9,2,2,1
3991,1,27,5,6,9,4,2,2,4,5,6,7,3,4,5,2,8,5,2,3,4,7,7,7,6,6,5,4,4,4,2,2,2
23912,0,23,6,9,10,3,3,2,3,4,6,5,3,3,3,2,9,6,4,5,5,4,4,3,3,9,6,3,2,6,2,3,1
4346,1,24,4,10,6,7,5,5,6,9,8,8,6,2,2,2,3,3,2,2,3,1,1,1,1,1,1,1,7,8,2,9,1
24131,0,34,4,8,10,7,8,8,7,13,14,13,13,15,15,2,7,4,3,4,4,4,4,4,4,10,9,7,3,4,1,2,2
4613,1,32,4,8,7,5,6,4,5,7,8,8,10,10,10,5,8,8,3,3,4,10,10,8,8,9,9,10,3,7,1,4,3
20372,0,32,2,10,5,4,5,6,4,4,4,7,4,6,9,4,3,5,2,3,3,1,1,1,1,1,1,2,9,2,1,2,1
6259,1,23,4,3,6,4,3,3,4,2,2,2,3,2,4,6,3,2,1,2,2,1,1,1,1,1,1,1,6,1,1,2,2
6870,1,29,8,9,4,2,3,2,2,5,6,7,9,9,10,7,3,3,1,2,2,2,2,2,2,3,4,9,3,1,2,2,1
9057,1,34,4,8,4,5,2,2,5,5,6,3,8,9,5,7,1,1,1,1,2,1,1,1,1,1,1,1,3,2,1,6,2
9532,1,32,10,5,6,2,2,3,2,3,4,6,5,7,8,9,4,3,3,4,4,1,1,1,1,1,1,8,3,3,2,3,1
10162,1,31,5,5,10,3,4,4,3,10,10,8,11,11,8,7,8,8,1,1,2,4,4,4,4,10,10,8,7,8,2,4,1
11068,1,32,7,10,5,2,2,2,7,4,5,5,8,9,8,8,8,8,1,2,2,1,1,1,1,1,1,1,6,2,1,2,1
11119,1,29,5,2,6,6,6,6,6,4,4,5,6,7,8,7,5,4,1,1,1,3,3,3,3,10,7,3,9,3,1,4,1
12255,1,29,5,9,3,2,2,2,2,4,5,7,7,9,10,6,1,1,1,2,2,1,1,1,1,1,1,1,4,1,1,2,2
12594,1,37,4,9,5,13,13,13,14,8,5,6,6,8,7,9,3,3,2,3,3,1,1,1,1,1,1,3,2,4,1,2,2
12732,1,26,4,9,7,4,4,4,5,3,3,5,5,6,7,4,8,7,1,1,2,1,1,1,1,1,1,1,9,4,2,2,1
13276,1,36,2,6,6,5,5,5,4,4,5,7,6,7,8,3,7,4,1,3,3,1,1,1,1,1,1,1,7,5,2,2,2
18304,1,31,9,4,7,2,2,2,4,3,3,4,6,6,6,6,9,8,1,1,2,4,3,4,4,8,7,7,5,4,1,3,2
1019,1,40,2,6,6,2,2,2,9,8,9,10,4,5,6,5,2,3,1,1,1,5,4,4,4,10,8,6,3,4,2,4,1
1644,1,22,3,9,7,8,8,6,8,6,6,8,9,9,10,2,10,6,1,1,1,1,1,1,1,1,1,1,7,6,2,3,2
22023,0,59,2,4,8,2,2,1,2,5,5,7,5,4,2,3,5,4,2,3,3,1,1,2,2,1,2,1,8,4,2,3,1
2632,1,32,4,8,8,5,5,3,4,4,4,4,6,7,7,3,9,9,4,4,4,2,2,2,2,4,5,5,3,8,2,3,3
2899,1,24,2,8,7,5,6,6,6,4,4,5,5,5,6,2,6,6,1,1,3,1,1,2,2,2,2,5,7,5,3,5,1
2984,1,26,4,4,10,8,9,8,7,8,7,6,8,7,6,3,5,5,1,3,4,10,10,10,10,10,8,4,5,9,3,4,3
3033,1,21,3,6,6,6,5,6,7,5,5,6,6,6,4,2,9,8,2,2,2,1,1,1,1,1,1,1,9,6,1,5,2
22955,0,43,10,6,10,5,6,7,5,8,8,9,9,8,7,9,9,9,2,2,3,1,1,2,3,3,10,10,7,8,1,3,3
23535,0,25,2,6,10,7,7,7,7,9,9,9,8,8,7,6,5,5,2,3,4,1,1,1,1,1,1,1,7,6,2,3,3
3921,1,31,5,2,10,3,3,4,3,7,8,8,7,7,8,2,10,9,3,4,4,4,5,5,5,9,8,7,9,6,3,4,3
24043,0,27,2,6,5,3,3,3,3,5,4,2,4,3,2,5,4,3,1,2,3,4,5,4,4,9,6,3,2,4,2,5,2
5610,1,37,8,5,7,5,4,4,5,2,2,2,2,2,3,3,9,7,1,2,2,3,3,2,2,8,10,1,2,4,2,2,1
27,1,33,9,9,3,3,3,3,3,2,3,4,5,6,7,10,3,3,1,1,1,1,1,1,1,1,7,9,2,1,1,3,1
6891,1,28,9,5,6,8,7,8,8,9,9,8,9,10,11,3,7,9,2,2,2,6,4,4,3,7,8,9,3,9,1,4,1
7123,1,32,10,5,8,9,9,10,9,8,7,4,10,10,4,8,6,5,1,1,2,1,1,1,2,1,8,10,7,6,1,2,4
7543,1,29,4,9,6,9,9,8,10,9,7,6,6,7,6,4,7,6,1,1,1,1,1,1,1,1,1,1,7,4,2,2,1
7709,1,32,9,5,7,6,6,4,5,6,6,7,7,8,6,8,2,2,1,1,1,4,6,5,4,7,6,9,9,4,1,3,2
9393,1,25,7,8,9,2,2,3,2,10,7,6,6,5,7,5,3,3,2,2,2,2,2,2,2,3,5,10,3,8,1,6,3
13098,1,29,6,3,9,5,5,6,4,9,10,10,12,13,13,8,8,8,1,1,2,3,2,2,2,7,7,7,9,7,2,3,1
14069,1,34,7,6,6,2,2,2,2,3,4,4,5,7,7,4,1,1,1,1,1,1,1,1,1,1,2,1,5,2,2,6,2
14439,1,28,7,10,9,5,4,4,5,13,10,12,15,15,15,10,2,2,1,1,2,1,1,1,1,1,1,1,8,6,2,3,2
16613,1,24,4,4,6,9,9,9,8,4,5,6,5,4,5,6,9,8,1,2,2,1,1,1,1,1,1,1,7,6,1,3,1
17474,1,28,1,8,5,2,2,1,5,5,6,8,3,3,4,6,3,3,1,1,1,1,1,1,2,3,3,5,5,6,2,1,1
19268,1,34,8,8,8,5,6,5,5,7,6,6,9,9,9,6,2,3,1,1,1,5,4,6,7,8,10,9,3,7,1,3,1
20277,1,23,4,3,8,2,3,3,3,4,5,5,4,5,5,4,8,6,1,1,2,1,1,1,1,1,1,1,7,3,1,2,2
21397,0,38,10,9,8,6,6,6,6,5,5,7,6,5,8,2,6,5,1,1,2,1,3,3,3,6,10,10,5,6,3,4,1
21476,0,58,1,8,2,2,1,1,2,4,3,5,7,6,9,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
2571,1,30,7,2,10,6,5,5,7,9,9,10,12,12,12,10,7,8,1,1,3,4,6,6,5,10,8,7,8,8,2,5,2
2879,1,29,8,9,9,11,10,7,13,3,3,6,3,4,7,8,2,2,1,1,1,1,1,1,1,1,3,9,4,6,2,4,1
22912,0,24,1,1,3,1,1,1,1,2,1,1,4,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1
23318,0,28,2,10,9,5,4,4,5,7,4,3,5,3,4,5,8,8,2,2,4,2,2,3,2,5,5,3,2,9,2,4,2
3715,1,22,2,5,5,4,3,4,4,6,7,9,5,7,6,3,7,6,2,2,2,4,4,3,2,4,3,2,4,5,1,2,1
23655,0,34,5,5,8,7,7,8,8,5,5,7,5,6,7,3,8,8,2,3,3,1,2,2,2,5,4,8,8,7,1,3,2
24315,0,32,7,8,5,4,5,5,4,6,7,8,3,4,5,7,5,7,1,1,1,3,2,2,2,2,2,2,8,6,3,3,1
4763,1,32,1,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,3,1,2,1,1
24881,0,37,8,2,10,5,5,4,5,15,15,15,13,12,12,8,10,10,3,3,4,10,10,10,10,10,10,10,6,7,1,2,2
5845,1,38,10,8,6,7,7,7,8,9,7,7,9,9,10,2,2,3,2,2,2,1,1,1,1,1,1,1,3,5,1,5,2
6580,1,55,9,2,4,2,1,1,6,5,6,8,9,10,11,10,2,2,2,2,3,2,2,2,2,2,5,8,2,6,1,7,2
7132,1,32,5,9,4,2,2,2,2,2,3,4,4,5,6,8,4,6,1,1,1,1,1,1,1,1,1,6,3,4,1,3,1
7386,1,32,6,10,3,2,3,3,2,2,3,5,2,3,5,9,5,4,1,1,1,1,1,1,1,1,1,6,3,2,1,2,1
20494,0,28,5,7,4,1,1,1,2,4,5,7,6,7,9,4,8,7,1,2,2,3,2,2,2,3,3,7,2,3,2,3,2
10471,1,28,6,8,10,9,9,9,9,5,5,6,8,7,7,7,3,4,1,1,1,1,1,2,2,1,5,6,4,8,1,4,1
11212,1,28,2,6,7,6,7,1,5,5,6,6,3,3,4,8,4,3,1,2,2,1,1,1,2,2,2,3,4,3,2,4,1
12887,1,28,5,9,6,9,9,10,10,4,5,4,7,8,6,10,7,8,2,2,2,1,1,1,3,5,4,9,8,6,2,3,1
15352,1,27,8,5,7,3,3,3,4,6,7,7,4,5,5,10,5,6,1,2,2,1,4,3,3,6,7,4,5,8,1,4,2
15739,1,22,2,5,5,2,2,2,2,2,2,4,4,4,6,5,6,5,1,2,2,1,1,1,1,1,1,1,4,2,2,2,2
16679,1,26,2,2,9,2,2,2,2,5,5,5,5,5,4,3,7,4,1,2,2,3,3,3,3,9,6,5,7,5,1,3,2
18055,1,34,2,9,5,3,3,4,2,4,5,7,6,7,5,2,7,4,3,4,4,1,1,1,1,1,1,4,9,2,4,9,1
18423,1,43,2,9,6,4,4,5,3,4,4,5,7,5,7,2,2,2,1,3,3,1,1,1,1,1,1,9,2,2,1,2,2
19711,1,24,2,6,4,2,2,2,2,3,4,6,3,3,4,3,8,5,1,1,1,1,1,1,1,1,1,1,3,3,2,2,1
385,1,25,7,8,7,8,8,6,9,7,6,8,6,6,8,2,2,10,1,1,1,1,1,1,1,1,1,1,3,5,2,6,1
594,1,35,1,4,5,2,2,2,2,10,10,7,2,2,3,1,3,3,1,1,1,10,10,10,10,9,6,7,3,8,2,1,1
21295,0,38,2,2,3,2,2,2,2,3,5,8,2,2,1,4,1,1,1,2,2,1,1,1,1,1,1,2,9,1,2,2,1
665,1,32,10,8,5,1,1,1,4,2,2,2,3,2,2,9,5,6,1,2,2,1,1,2,6,6,9,9,8,5,2,3,1
714,1,30,10,5,9,3,3,3,2,5,6,6,9,9,9,10,7,7,1,1,2,4,4,4,6,10,7,9,5,5,1,3,1
3027,1,30,4,10,9,2,2,2,2,8,9,7,8,9,9,2,5,3,4,4,5,6,4,4,3,6,5,6,5,6,3,3,3
23061,0,25,3,10,5,6,6,6,3,8,9,9,2,2,4,9,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,1
23364,0,53,1,7,3,1,2,2,2,2,2,3,2,2,4,2,3,3,2,2,2,1,1,1,1,1,1,2,5,1,2,1,1
4113,1,26,1,9,6,5,6,7,4,6,7,9,2,2,1,2,5,3,1,1,1,1,1,1,1,1,1,3,7,3,2,1,1
4267,1,23,2,2,8,4,4,5,4,3,4,6,3,3,4,2,8,7,2,2,2,4,3,3,3,6,5,3,2,4,2,3,2
4835,1,27,4,7,9,4,4,5,4,4,5,5,4,4,5,2,7,7,3,4,4,6,4,4,4,7,5,3,7,3,1,6,2
5540,1,54,10,9,7,15,15,15,15,6,3,5,5,5,8,4,1,1,1,2,2,1,1,1,1,1,1,6,3,2,2,5,2
6707,1,39,10,7,9,10,10,9,10,7,6,6,7,9,8,4,2,3,1,1,1,1,2,2,2,7,10,10,4,6,1,4,2
7157,1,31,8,2,3,4,4,4,4,3,3,4,6,6,7,10,1,1,1,1,1,1,1,1,1,1,1,6,6,1,1,3,1
7655,1,37,2,4,6,3,3,2,3,12,11,15,6,8,6,8,3,3,1,2,2,1,8,7,5,7,5,3,2,7,2,3,1
8032,1,23,7,7,8,6,4,4,6,9,10,10,10,11,11,8,8,9,1,2,3,7,5,4,4,9,7,3,7,8,1,7,3
9714,1,30,9,2,5,2,2,2,2,8,8,8,6,7,9,3,5,4,1,2,2,4,8,8,7,9,10,9,7,8,2,3,2
10093,1,28,8,7,8,2,2,2,5,5,6,6,3,4,3,7,4,4,2,2,2,4,4,4,4,10,8,9,5,5,1,4,1
11051,1,35,9,10,5,2,2,2,4,2,2,1,2,2,1,10,2,2,1,3,3,4,3,3,4,6,5,1,2,3,3,3,2
11780,1,27,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,2,1,1
13194,1,21,4,5,7,5,5,6,5,2,3,4,4,5,7,2,3,2,1,1,1,1,1,1,1,1,1,1,4,2,2,3,3
13227,1,35,5,9,8,9,9,8,8,8,7,8,5,5,5,2,3,4,2,3,3,5,4,5,5,9,6,8,3,8,2,5,2
20643,0,28,2,9,9,2,3,3,2,7,8,8,4,5,5,3,3,3,3,4,4,2,2,2,2,1,3,1,7,7,3,3,1
16979,1,26,9,7,9,14,15,15,12,9,8,4,9,9,6,7,3,4,1,1,1,8,6,6,6,10,9,7,3,8,2,6,1
17208,1,31,4,7,4,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,2,1
17399,1,31,8,3,10,3,3,2,4,6,7,7,8,9,9,3,4,6,1,1,2,4,5,5,6,10,10,9,3,9,2,7,2
18597,1,22,5,2,7,2,3,2,3,3,3,4,6,5,7,4,10,9,2,2,2,3,2,2,2,5,4,4,6,5,1,2,3
2182,1,26,4,3,7,4,3,3,3,4,4,5,5,6,8,7,4,5,1,1,1,4,3,3,3,10,8,4,5,4,2,3,1
3470,1,23,6,3,6,5,4,5,5,4,4,5,5,6,8,7,9,10,2,3,3,1,2,3,3,8,6,3,4,7,3,5,1
23295,0,21,5,4,10,7,6,6,6,11,11,11,10,11,10,6,10,10,2,2,3,4,4,5,4,10,6,3,8,9,1,3,2
4824,1,24,5,8,10,7,8,7,6,5,5,5,6,6,3,5,10,8,2,2,3,5,6,4,4,6,6,7,8,7,2,3,2
4952,1,35,4,9,9,3,4,2,3,5,5,2,7,6,4,2,10,9,3,4,4,3,4,4,5,9,7,3,5,7,2,6,1
5032,1,28,3,3,10,8,7,6,7,12,12,10,9,7,6,4,6,4,2,3,4,6,6,6,7,9,10,10,6,9,3,3,4
5479,1,32,2,8,2,1,1,1,1,2,2,1,2,2,1,10,2,2,1,1,1,1,1,1,1,1,1,1,9,1,2,4,1
6187,1,30,10,4,8,9,9,9,8,4,5,5,5,7,7,10,3,6,1,1,1,2,3,3,4,10,9,9,2,8,2,4,1
8509,1,31,8,7,6,6,6,6,8,4,4,6,7,7,9,2,1,1,1,1,2,1,1,1,1,1,2,8,3,2,1,4,2
8514,1,30,9,3,7,9,9,8,9,9,9,12,6,5,7,7,2,2,1,1,1,4,4,3,4,8,7,7,6,4,1,2,1
8625,1,34,9,6,6,2,2,2,2,5,2,3,9,4,5,3,4,2,1,2,2,1,3,3,3,8,7,8,4,3,2,4,1
14441,1,28,4,5,10,13,11,11,12,10,10,9,8,7,8,9,8,7,1,2,2,3,3,4,3,6,4,3,9,7,1,4,4
15001,1,31,7,9,6,9,5,4,9,9,8,5,4,5,7,10,9,10,1,2,2,1,3,2,2,3,3,9,5,7,1,2,2
15536,1,32,9,6,8,13,14,14,13,8,7,5,6,6,6,2,5,7,1,1,1,4,4,4,5,10,9,9,4,8,1,2,3
209,1,34,2,4,4,3,4,4,3,4,6,5,5,7,1,10,1,1,1,2,2,3,2,2,2,3,3,3,1,2,1,2,2
18692,1,29,9,9,7,2,2,2,2,3,4,4,6,8,6,8,9,10,1,1,1,4,3,3,4,7,5,7,3,8,2,5,1
18711,1,23,6,6,7,2,2,2,3,8,8,10,7,6,7,3,7,7,1,1,2,2,4,5,5,9,9,5,6,6,3,2,3
21004,0,30,7,3,10,4,4,2,4,8,7,6,9,10,9,2,8,6,2,2,2,4,3,3,3,7,6,6,9,7,2,2,1
21530,0,23,4,2,10,4,4,4,4,8,8,9,10,10,11,6,10,10,2,3,4,7,5,6,5,10,9,6,9,9,2,4,2
2279,1,21,4,3,6,7,7,6,8,3,3,5,4,3,3,2,3,4,1,1,3,1,1,1,1,1,1,1,9,3,1,7,1
2620,1,26,3,5,9,7,7,7,7,6,7,7,5,4,6,5,6,6,1,2,3,3,2,2,2,3,3,2,5,7,2,7,3
2923,0,36,4,3,10,5,4,4,5,8,8,5,9,4,5,6,10,9,3,4,4,10,9,10,10,10,7,4,6,4,3,2,3
3192,1,27,2,4,6,5,6,2,6,6,6,4,6,7,5,10,10,9,1,3,3,4,5,6,4,7,5,3,9,4,3,8,1
23313,0,28,5,10,4,2,1,1,2,2,2,2,2,2,2,2,2,2,3,4,4,1,1,1,1,1,1,1,6,1,1,2,1
23520,0,25,1,8,5,2,3,2,2,6,7,6,5,4,5,10,4,6,2,4,4,2,2,2,2,7,5,3,3,5,2,1,1
3909,1,29,7,9,5,3,3,4,2,6,4,5,7,5,8,2,6,5,1,1,1,1,2,2,2,2,7,9,2,4,1,6,2
3961,1,23,6,10,6,4,4,4,4,3,4,5,3,3,3,4,5,4,2,3,3,1,1,1,1,1,1,1,2,5,1,5,3
24176,0,20,3,7,4,2,2,2,2,3,4,5,3,2,4,3,9,7,1,1,1,3,2,2,2,2,2,2,5,7,2,4,1
4572,1,24,7,9,7,4,4,4,4,5,5,6,5,5,3,2,5,4,2,3,4,1,1,1,1,1,1,1,9,5,1,3,2
24349,0,20,2,8,8,2,2,2,5,2,2,3,2,2,4,2,3,3,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1
6045,1,38,5,7,8,11,11,11,11,4,3,4,6,6,7,7,3,2,1,2,2,1,1,2,2,4,5,3,9,3,2,2,2
